기준연월,SGG_ID,행정구역별,전월대비방문인구증감률,코드분류,인구감소소멸지역코드,티맵_자연관광지_검색건수,티맵_역사관광지_검색건수,티맵_휴양관광지_검색건수,티맵_공연_행사_검색건수,티맵_문화시설_검색건수,티맵_레포츠(육상해상항공)_검색건수,티맵_쇼핑_검색건수,티맵_식음료_검색건수,티맵_숙박_검색건수,티맵_기타관광지_검색건수,비씨카드_내국인_소비금액,비씨카드_외국인_소비금액,비씨카드_거주민_소비금액,외국인관광객수_무박,외국인관광객수_1박,외국인관광객수_2박,외국인관광객수_3박이상,외지인관광객수_무박,외지인관광객수_1박,외지인관광객수_2박,외지인관광객수_3박이상,남녀성비,전입인구,전출인구,순이동인구,고령인구비율,혼인건수,이혼건수,주민등록인구,지가변동률
201802,41480,파주시,6.48706,0,0,6963,4116,1694,6005,2289,11747,50338,66391,7983,32059,22197924115,257850570,24542898662,15086.03,490.1833,395.5865,1270.607,2670525,184772,77301,192227,103.1,"5,917","4,927",990,12.6,76,166,440321,0.287
201802,41500,이천시,4.438058,0,0,2141,1537,7929,1887,766,21159,30405,31621,13295,4032,16053277272,80019550,18422386545,12257.26,530.4042,515.9123,1063.707,2297061,151347,58261,130011,104.5,"2,445","2,627",-182,12.7,45,88,212807,0.206
201802,41550,안성시,6.58765,0,0,2449,3003,1046,391,745,12283,946,18998,2429,2840,13008005389,222580,13557446309,4121.117,386.2697,331.8655,1139.768,1803540,111674.5,48090,112500.5,104.9,"2,369","2,429",-60,15.5,31,57,182343,0.237
201802,41570,김포시,8.672407,0,0,9510,1026,43,3893,1619,3297,35181,57166,4889,2752,20018496221,102761300,29803754848,10484.58,972.0201,975.0294,2539.891,2584306,157601.5,65086,183547,100.8,"7,019","5,084","1,935",11.4,56,142,395510,0.274
201802,41590,화성시,12.67887,0,0,24719,6211,11171,12895,1197,15189,9839,105108,22429,7420,58787483847,54259618,52072789070,23197.79,2219.839,2160.685,6665.744,4735049,334890.5,138852,408387,107,"21,532","11,379","10,153",8.4,89,338,707124,0.262
201802,41610,광주시,8.347799,0,0,8294,4655,87,2255,745,24205,2669,45962,14918,2867,13407016314,1109000,17466887959,7699.439,713.0747,536.2793,1767.954,2523497,181933.5,67235,173005,105.3,"4,361","3,371",990,11.4,61,175,348587,0.323
201802,41630,양주시,6.546012,0,0,3538,1633,1589,2096,1447,3428,3087,22319,2895,3326,9062371812,912900,11844813939,3127.028,312.7028,389.507,894.2204,1483689,107590,41342,96873,103,"2,468","2,463",5,13.9,44,60,212170,0.088
201802,41650,포천시,0.865357,2,1,9154,1410,6139,2844,1036,21924,886,23594,11956,4614,9310529319,,10611003099,4034.384,732.5102,200.7896,966.7648,1292536,145995.5,50610,94020.5,110.9,"1,893","1,995",-102,16.8,34,54,152581,0.144
201802,41670,여주시,0.857622,0,0,852,4154,1020,59,1085,15942,33397,15288,4556,3073,11137954098,409204260,5791945792,5716.249,343.7659,133.8557,833.5562,1508612,87237.5,39228,69520.5,102.5,"1,231","1,264",-33,19.0,27,36,111924,0.384
201802,41800,연천군,2.59763,2,2,1086,750,616,243,546,1254,197,3692,2397,1986,1382171192,,1597478965,488.4579,85.75978,52.20161,320.667,324191,41685,15512,29162,110,449,581,-132,23.1,2,17,45128,0.127
201802,41820,가평군,5.254567,2,2,14224,750,2186,799,821,5834,299,15326,24248,7389,4722058300,2226400,2851245267,26773.11,625.9007,518.3671,1053.278,953452.5,179928,52255,53305,105.2,610,665,-55,22.9,9,22,62715,0.157
201802,41830,양평군,6.829784,0,0,4091,3650,931,180,2513,4710,3253,31569,19238,11939,5608782319,,5835952241,8795.846,617.2,196.7884,494.9527,1620423,157832.5,61768,76804,101.3,"1,413","1,312",101,22.4,15,32,115177,0.228
201802,42110,춘천시,8.743011,0,0,7842,1982,2297,3825,3554,14156,2020,52770,10476,6459,10424724455,14278800,21045969229,25440.92,854.019,464.321,1263.064,1241758,225991.5,88697,176855,97.1,"4,446","4,310",136,15.7,35,101,280932,0.241
201802,42130,원주시,5.718059,0,0,3853,1456,1292,4267,2190,15337,4712,48998,16747,25828,13688150546,2846900,27739601552,9624.693,1250.897,702.427,2410.383,1728013,254530.5,135436,261642.5,98.9,"4,919","4,734",185,13.3,64,112,341783,0.315
201802,42150,강릉시,-2.74845,3,1,55119,7985,754,1337,8474,27224,12390,103968,39222,10766,13048366177,70057115,16596151582,208614.9,11039.39,10163.32,48861.39,2081366,333543,130739,275838.5,98.7,"2,109","2,461",-352,18.8,20,55,213214,0.313
201802,42170,동해시,9.902121,2,1,9922,229,,638,63,274,1651,6078,4405,1480,3448994477,3195850,6352321615,5016.146,771.9355,637.062,1403.258,532063,80507,41657,80034.5,103,946,"1,240",-294,17.3,19,10,92227,0.247
201802,42190,태백시,16.14666,2,2,2470,368,310,,620,310,499,3373,2960,4760,1374797000,,1865753353,404.25,63.9636,61.40506,61.40506,281732.5,44628.5,28322,42231,102,451,571,-120,21.3,9,11,45564,0.156
201802,42210,속초시,13.95474,2,1,32456,906,8487,604,1433,1354,15099,55847,39890,8951,7906169348,58580,6763610412,13448.21,2188.342,1065.717,3378.22,956728.5,200361,80563,120277.5,97.2,"1,397","1,500",-103,16.5,14,28,81956,0.518
201802,42230,삼척시,7.294464,2,2,11660,666,56,404,669,1873,1159,8049,16520,3419,2690767943,,3434142973,2475.784,459.7026,282.4317,618.946,493083.5,92414,50687,72929.5,102.2,"1,346","1,438",-92,22.2,8,18,68212,0.135
201802,42720,홍천군,13.04666,2,2,1475,728,2818,134,151,9460,460,11608,37861,1962,6576271941,16070330,2855283873,9780.57,1522.915,1062.201,691.0707,691645.5,186700.5,93387,50120,104.2,628,710,-82,22.8,8,25,70117,0.197
201802,42730,횡성군,-1.03636,3,2,1508,201,23,46,197,6322,455,9393,16821,1566,3516809427,1586800,1801257836,7423.027,507.5051,366.8712,721.5133,923471.5,77325.5,40887,53137,103.8,583,482,101,26.0,9,13,46338,0.191
201802,42750,영월군,3.281272,2,2,933,1469,46,121,465,192,979,2242,2992,1724,1129315329,,1127819050,892.3731,296.3478,146.509,236.4123,259213.5,40243,26089,28609,106.4,518,507,11,25.9,7,6,40035,0.169
201802,42760,평창군,-24.3055,3,2,1513,4250,5014,220,3027,25797,2101,25981,49418,18905,4867403241,32117050,1722274940,201952.1,8553.002,8099.384,50847.96,1554515,117110,63077,154451.5,104.4,294,356,-62,24.3,10,13,42910,0.237
201802,42770,정선군,12.37827,2,2,1407,793,10232,45,488,8937,2473,4640,26202,18074,2625946115,12169000,1112386568,12949.46,901.6432,1113.063,2502.837,450919,113613.5,65324,62415.5,107.5,318,348,-30,24.6,8,15,38029,0.202
201802,42780,철원군,-3.62182,3,2,1893,942,72,143,84,653,277,3138,1661,2654,1290135258,,2108970553,355.5419,32.32199,41.13708,126.3496,258737.5,44548,20132,31675,111.5,462,588,-126,19.8,2,24,46899,0.154
201802,42790,화천군,63.35387,2,2,352,134,144,156,236,136,302,801,941,896,867400080,,815997726,121.4037,19.169,0,38.338,152295.5,26316.5,10465,15158.5,122.6,315,492,-177,19.3,3,22,25742,0.195
201802,42800,양구군,8.87164,2,2,380,77,74,40,370,79,71,1050,596,373,615983880,,865397754,225.2053,19.79827,4.949568,47.02089,109833.5,19901,11599,18515,114.8,284,443,-159,18.1,4,7,23593,0.165
201802,42810,인제군,16.84428,2,1,6959,678,247,,356,1947,155,3937,2349,3162,1677182819,,1215202004,1646.701,60.5929,14.25715,46.33575,373880.5,35826,18669,34027,117.2,433,528,-95,18.2,7,13,32425,0.197
201802,42820,고성군(강원),5.343456,2,2,5454,1291,248,,1109,2155,243,8807,25522,3114,1510541134,496700,792113754,3883.116,1767.949,465.082,834.5992,387597,96670,78085,47428.5,111.6,319,517,-198,25.2,6,12,29038,0.381
201802,42830,양양군,15.79744,2,2,9501,11938,480,,379,1593,1136,9485,21682,2831,1718898250,30400,824882309,6277.47,620.8487,488.6309,3029.512,538114.5,97275.5,40810,51817.5,103.5,309,318,-9,27.1,5,10,27245,0.363
201802,43111,청주시 상당구,0.353587,0,0,1870,1679,823,2850,832,769,2324,18241,2347,7850,10190893611,276340,7976831715,1149.905,76.81553,97.76522,290.9679,1972653,108482.5,42252,96320,101,"2,338","2,456",-118,11.6,32,79,208768,0.135
201802,43112,청주시 서원구,5.78349,0,0,261,394,790,1559,105,929,1153,22794,286,767,12561075954,,7637856273,1277.979,113.6542,75.76949,424.3091,1984108,133752.5,61887,139611.5,101,"2,338","2,456",-118,11.6,17,52,208768,0.139
201802,43113,청주시 흥덕구,8.638632,0,0,1001,176,,2008,480,877,10724,30139,4601,567,17686304670,4421448,15117924536,4254.138,416.3302,317.9249,1261.607,2060961,173159,67298,173694.5,101,"2,338","2,456",-118,11.6,32,53,208768,0.205
201802,43114,청주시 청원구,6.378115,0,0,4889,516,5,694,197,1233,913,27391,4168,10265,10742973406,2756027,9603555041,2797.639,233.6489,227.5003,756.2847,1525479,115822,52682,123907,101,"2,338","2,456",-118,11.6,41,72,208768,0.171
201802,43130,충주시,0.831025,0,0,4276,1375,4749,615,1100,6707,1724,19094,10027,1769,7899488952,,16367520184,2639.29,232.297,187.8146,795.7409,1246427,197813,103579,157332,101.7,"3,847","3,318",529,17.7,35,125,208999,0.254
201802,43150,제천시,-1.7297,3,2,2854,1209,615,366,193,1411,1467,12031,7698,965,5255963914,46400,9512756808,1213.632,129.3028,90.73881,176.9407,654489.5,118328,69153,88035.5,100.7,"1,695","1,842",-147,19.0,38,83,136087,0.284
201802,43720,보은군,-9.53899,3,2,2193,1201,,,14,485,84,1229,1226,187,1215646302,,1201610629,468.7911,45.57691,45.57691,45.57691,402895.5,49357,27524,28357,100,272,277,-5,30.8,4,5,33999,0.159
201802,43730,옥천군,-3.8562,3,2,509,462,136,3,28,294,144,2351,535,400,2389242707,,2315674337,967.3351,79.59086,55.10137,110.2027,669938.5,54547.5,26124,34107.5,101.4,354,351,3,26.7,4,15,51766,0.164
201802,43740,영동군,-3.35541,3,2,1090,354,6,100,62,204,243,1278,339,314,1191924257,,1850680264,520.2612,37.45881,8.324179,116.5385,328541.5,49010.5,31129,45524.5,98.3,595,541,54,28.3,5,15,50042,0.135
201802,43745,증평군,4.308095,0,0,861,108,,,78,174,242,2888,448,214,1625117768,,1192832471,396.9325,56.28148,41.47056,177.731,316291.5,27839,12075,26404,106.3,326,331,-5,15.0,13,27,37743,0.193
201802,43750,진천군,6.509545,0,0,1272,1940,,589,284,2755,687,5785,1290,271,7051996826,,4122291882,1933.38,164.7934,117.7096,818.0817,620798.5,57456,25732,56868,108.4,"1,203",723,480,16.1,8,10,74239,0.229
201802,43760,괴산군,-13.3962,3,2,1369,513,11,,86,443,182,1563,859,1487,1986830594,,1012703890,738.8819,52.77728,24.35874,142.0927,436296,50242.5,28833,29274,103.2,314,405,-91,30.8,12,41,38631,0.184
201802,43770,음성군,2.550385,0,0,1265,1138,,0,147,3023,1086,6282,1314,748,7154794078,35000,5268982150,2311.274,276.0607,223.198,1289.262,862648.5,87265.5,41090,87587.5,111,"1,127","1,162",-35,18.3,6,8,97356,0.297
201802,43800,단양군,-8.39762,3,2,2887,1896,859,7,121,612,2013,4644,7347,7367,1602045651,,947794823,1038.029,248.5895,67.18636,60.46773,436502.5,55835.5,33565,27940.5,101.2,301,280,21,27.2,9,17,30133,0.263
201802,44131,천안시 동남구,4.820701,0,0,2354,2219,5628,3679,8063,3426,2966,37903,6718,2005,21708699779,18167870,13937008463,6177.603,632.1784,415.9068,1746.809,2814854,197288,84588,185293.5,103.7,"5,872","5,056",816,9.6,47,110,317601,0.231
201802,44133,천안시 서북구,9.65376,0,0,722,144,0,3898,31,1693,6587,70991,9513,764,26108846202,3891050,26183362021,7375.882,847.1919,603.9388,2482.859,2342253,224325.5,85008,206290,103.7,"5,872","5,056",816,9.6,51,178,317601,0.398
201802,44150,공주시,-2.73384,3,2,2026,10708,415,474,2030,674,1640,13313,3748,1593,14351456592,,4986456571,1524.719,120.6967,78.82232,418.7436,1560699,125996.5,51947,72537.5,100.9,"1,169","1,292",-123,23.2,22,32,108113,0.207
201802,44180,보령시,3.147765,2,2,19347,535,87,245,817,1631,2779,7388,10422,1163,4179137547,,6651706349,1889.191,125.582,65.52106,232.0538,673529.5,168815.5,75985,77969.5,102.3,"1,101","1,281",-180,23.1,21,32,102810,0.091
201802,44200,아산시,7.91701,0,0,2972,4601,14193,540,2130,3071,7859,38413,11500,5961,16372233669,6971940,23658492947,5577.994,637.4851,377.1787,1750.428,1869819,211211,100744,199874.5,106.5,"4,082","4,271",-189,11.9,67,134,311579,0.26
201802,44210,서산시,3.561531,0,0,7959,6865,7,1011,215,1275,1822,13623,2720,1019,6467362658,,11305362151,3706.893,552.8384,268.4302,897.9629,904638,120176,69223,111237,106.1,"2,178","2,199",-21,17.0,31,76,171696,0.234
201802,44230,논산시,-3.04154,3,2,1124,1974,832,152,317,1087,1371,8127,2083,578,5673479226,,7371704270,1916.681,229.2852,114.6426,730.8465,879007.5,111265,59311,95084.5,100.3,"1,190","1,290",-100,23.5,13,35,121894,0.217
201802,44250,계룡시,5.489177,0,0,37,96,,79,4,1255,590,3067,255,109,1102020906,,1135030875,241.7888,19.34311,24.17888,125.7302,255220,24286.5,12187,26897.5,98.5,"1,160","1,130",30,9.6,9,8,44060,0.147
201802,44270,당진시,3.270226,0,0,8196,966,381,1054,1608,1473,1690,15802,2474,4897,7602412723,,11383593117,5139.059,530.439,399.5515,1312.32,855036,120263.5,62258,112822.5,111.2,"1,840","1,932",-92,17.0,42,85,167277,0.201
201802,44710,금산군,-4.05278,3,2,306,829,189,17,128,1474,1424,2444,676,2569,2478856154,,1686825993,658.1489,54.84574,34.27859,253.6616,548807,61894,34132,39410,101.9,382,393,-11,27.9,6,13,53740,0.167
201802,44760,부여군,-7.70939,3,2,502,3245,,52,1153,1067,6629,4232,5174,1035,3378232449,1215400,2852195290,821.8965,82.88032,41.44016,255.5476,610386,84889,51373,58159.5,98.5,484,595,-111,30.9,8,19,68800,0.22
201802,44770,서천군,-4.68842,3,2,4293,453,84,132,536,319,3296,2884,1178,5407,1795003146,,2397981052,498.4435,63.29442,26.37267,94.94162,445924.5,61624.5,43855,47271,97.2,376,437,-61,32.6,10,11,54977,0.093
201802,44790,청양군,-5.61594,3,2,952,528,102,7,143,405,182,1171,494,2941,670990451,,1118009649,198.1933,11.8916,15.85547,91.16893,279573,42878.5,29064,26267.5,101.2,260,366,-106,32.2,4,9,32397,0.168
201802,44800,홍성군,-1.15327,1,0,6404,946,125,817,650,130,1135,8691,976,1484,4453660993,,5671752963,789.5092,94.85269,33.47742,337.564,728728,86684.5,49091,72523.5,99,"1,022","1,091",-69,21.6,11,35,101431,0.102
201802,44810,예산군,-1.23389,3,2,1856,4851,4958,126,260,405,514,8090,6643,650,3742862445,,3800601351,793.3333,144.2424,60.10101,231.3889,748979,107149,49854,60728.5,100.6,813,710,103,28.2,19,23,80396,0.134
201802,44825,태안군,1.398871,2,2,21678,909,1289,44,1259,2203,1264,6420,10618,1618,2274510275,,2801838912,8719.265,460.5922,179.1192,265.4802,450513,108787,58478,62118,102.3,595,642,-47,27.7,5,19,63728,0.127
201802,45111,전주시 완산구,2.26328,0,0,1055,20025,0,4263,2694,848,5950,64191,7744,2744,27180032874,5281040,30940997428,4171.898,524.4137,248.16,884.9481,2666017,285880,123886,237972,97,"6,556","5,876",680,13.2,38,120,325684,0.231
201802,45113,전주시 덕진구,4.585767,0,0,2897,55,1968,1229,245,749,3204,30278,4694,1783,21216645999,,23542145610,2325.64,297.6416,221.97,867.7009,2092864,211137.5,97839,199353,97,"6,556","5,876",680,13.2,35,92,325684,0.306
201802,45130,군산시,3.747851,0,0,17194,2367,83,1222,2904,1246,3563,47323,8998,6401,12939856500,3369180,23649830962,8184.757,695.0211,457.0647,2030.875,1227272,188258,93401,183200.5,102.6,"3,152","3,686",-534,16.3,45,70,274228,-0.223
201802,45140,익산시,2.631949,2,1,1400,1451,486,1077,1356,927,2001,19453,2300,2767,10349004738,,22071877695,2268.33,220.6746,189.8828,828.8128,1271106,185545.5,103754,198408,99.3,"2,918","3,878",-960,16.9,44,68,298117,0.317
201802,45180,정읍시,-2.76145,3,2,1105,562,16,293,194,425,378,5571,550,666,3580077411,,7637947167,906.0018,95.09057,89.80776,264.1405,602525,89817,60396,76034,98.2,"1,206","1,220",-14,25.2,24,23,113654,0.261
201802,45190,남원시,-1.61397,3,2,558,732,73,259,144,778,544,5023,2653,3733,2613044144,,4981001595,738.7975,53.92682,53.92682,204.9219,479146.5,86849,55636,63822.5,96.4,855,911,-56,25.5,17,20,83137,0.222
201802,45210,김제시,-5.43606,3,2,942,1637,99,49,137,948,304,4363,516,824,4004684565,,4158053646,694.9281,42.21526,58.45189,178.603,659421,75796,44709,56140,98.4,807,960,-153,29.0,9,23,86648,0.206
201802,45710,완주군,-0.50822,1,0,1677,1197,285,111,1273,276,598,8555,2305,1918,7264359498,,3524455483,955.2906,69.05716,97.83097,376.937,888356,78974,42371,68918.5,105.6,"1,071","1,484",-413,20.4,7,27,95408,0.31
201802,45720,진안군,-11.0771,3,2,2492,965,905,34,109,257,97,624,324,268,953986895,,752689679,263.5626,5.668013,22.67205,73.68416,201785.5,29193.5,17703,17080,100.3,206,259,-53,31.9,1,6,26214,0.271
201802,45730,무주군,12.90208,2,2,2117,399,8354,41,149,11957,282,3586,9608,3504,2684111619,,1105414927,814.3961,151.9824,91.76294,177.7907,561116.5,107324,52927,29494.5,98.2,184,185,-1,31.2,2,7,24743,0.262
201802,45740,장수군,-16.3074,3,2,409,250,94,19,29,192,56,342,247,149,676357702,,827573505,79.65197,7.965197,10.62026,21.24053,157657.5,23369.5,21560,18686.5,98.5,178,195,-17,31.1,2,6,22919,0.149
201802,45750,임실군,-18.4679,3,2,684,99,177,17,41,327,147,1475,198,281,1785678070,,680563439,209.5313,14.66719,16.7625,67.05001,314888,29337,17192,17283,104.3,226,471,-245,32.7,0,8,29407,0.271
201802,45770,순창군,-12.5948,3,2,1181,945,54,30,113,116,137,1603,681,284,766054735,,934601528,196.1266,28.9367,12.86076,38.58227,196406,28553,20244,22918,93.8,266,306,-40,31.4,2,6,29429,0.353
201802,45790,고창군,-8.5785,3,2,1731,2768,1596,67,290,1016,182,2923,893,944,2224448469,,2715586094,792.4416,63.03513,72.04015,261.1455,505232,59535,43134,50799,98.2,557,"1,037",-480,30.7,16,18,58534,0.226
201802,45800,부안군,-4.57447,3,2,6944,2000,455,29,943,443,1300,4437,8933,3936,2089226010,,1977308814,755.1486,108.8205,32.97592,181.3676,466256,101034.5,49490,46725,99,550,666,-116,29.9,8,17,55737,0.319
201802,46110,목포시,4.170032,0,0,11663,123,5,1726,1544,459,3552,19064,3847,1115,11289308184,290680,17842401853,1942.256,211.8825,130.3892,603.0501,1308724,178325,92323,184051,99.4,"3,180","3,379",-199,14.5,37,61,233812,-0.005
201802,46130,여수시,3.174134,0,0,21844,7093,3958,982,1340,3301,5049,34809,22921,10742,9846139372,,25955440763,20894.76,1374.419,628.819,1257.638,1073048,291462.5,130620,173278,102.8,"2,945","3,216",-271,17.0,41,88,285858,0.343
201802,46150,순천시,2.078865,0,0,2549,5654,177,1875,733,1805,3592,29010,4186,9183,11716505012,293650,23890935883,2074.401,196.4214,191.6306,536.5657,1292480,169533,93289,165732,99.3,"3,621","3,555",66,14.2,32,101,280198,0.305
201802,46170,나주시,-2.97189,1,0,535,837,212,706,556,1544,1242,12707,2479,1356,5691154925,223700,5310339965,1571.552,134.7044,89.80297,393.7515,860345.5,93026.5,51051,81893,101.3,"2,102","1,654",448,21.9,16,35,110750,0.294
201802,46230,광양시,3.25962,0,0,2085,352,6,1365,59,513,4903,10061,2450,494,7389406135,,13247548297,3429.379,585.8522,371.5161,535.8405,678856.5,76132,46060,93999.5,106.8,"1,361","2,075",-714,11.5,35,67,153346,0.178
201802,46710,담양군,-5.09392,3,2,5253,1550,852,,674,634,589,12881,3032,4714,2953207807,,1507523340,423.8043,28.52529,4.075041,122.2512,802532.5,60791.5,25914,30933,101.3,535,505,30,28.9,7,13,47238,0.425
201802,46720,곡성군,-12.4795,3,2,113,384,103,18,117,383,287,950,346,1121,1330140223,,917627628,363.9976,22.06046,22.06046,77.21162,254807,33631.5,22288,25924.5,94.3,255,314,-59,33.4,3,8,29996,0.225
201802,46730,구례군,-4.90295,3,2,1016,2767,2342,55,202,341,236,1658,1654,745,836288905,,942166529,196.9724,38.37124,10.23233,46.04549,236621,44590,31206,25291,94.7,300,436,-136,31.2,5,5,27056,0.272
201802,46770,고흥군,-14.056,3,2,6605,236,36,50,803,374,301,1379,901,631,1577580015,,3157371143,736.6075,82.22596,41.11298,154.1737,309312.5,68453,61656,71855,93,580,613,-33,38.3,11,15,66474,0.283
201802,46780,보성군,-9.66275,3,2,2136,420,297,46,309,468,903,2938,1066,2129,1965387841,,1351572038,406.0339,53.92637,31.7214,161.7791,378000,53882.5,35784,40288.5,93.7,465,443,22,35.4,8,10,43681,0.207
